Open,High,Low,Close,Volume
100.1697,100.1782,100.1697,100.2003,36187
100.1697,100.2035,100.1697,100.2207,33659
100.1929,100.1933,100.1877,100.217,32225
100.192,100.2202,100.1913,100.2202,38222
100.2202,100.2202,100.2163,100.2202,56295
100.2238,100.234,100.2165,100.2238,42051
100.2238,100.2367,100.2222,100.2328,27521
100.2328,100.2806,100.2233,100.2683,25731
100.2683,100.2914,100.2649,100.2764,24414
100.2764,100.2772,100.2505,100.2571,28070
100.2571,100.3035,100.2527,100.2918,44963
100.2923,100.2924,100.2892,100.2923,46072
100.2923,100.2924,100.2481,100.2572,31693
100.2572,100.2576,100.2346,100.2357,27455
100.2357,100.2574,100.2346,100.2544,27308
100.2544,100.2613,100.2503,100.2512,29807
100.2512,100.2569,100.2346,100.2419,46924
100.2381,100.2386,100.2339,100.2381,33360
100.2381,100.2416,100.218,100.2193,22252
100.2193,100.2424,100.2183,100.2413,19899
100.2413,100.242,100.1985,100.1985,20689
100.1985,100.2216,100.1985,100.2133,22079
100.2133,100.22,100.2128,100.213,33382
100.2058,100.22,100.2058,100.2058,35430
100.2058,100.2288,100.2058,100.2232,23569
100.2232,100.3181,100.2058,100.3046,23534
100.3046,100.3273,100.267,100.2753,21431
100.2753,100.2906,100.252,100.266,23195
100.266,100.3357,100.2553,100.3357,40357
100.3285,100.3407,100.3243,100.3285,71554
100.3285,100.3314,100.3197,100.3243,46385
100.3243,100.3359,100.3213,100.3276,41161
100.3276,100.3606,100.3276,100.3491,42636
100.3491,100.3543,100.304,100.307,49863
100.307,100.3092,100.2972,100.2996,72606
100.299,100.3019,100.2979,100.299,53674
100.299,100.3011,100.2885,100.2888,35207
100.2888,100.2893,100.2628,100.2701,31817
100.2701,100.2952,100.2671,100.2927,32054
100.2927,100.2932,100.2822,100.2833,35153
100.2833,100.2858,100.2658,100.2671,55407
100.2671,100.2694,100.2647,100.2671,31486
100.2671,100.2731,100.2409,100.2473,21042
100.2473,100.2939,100.2451,100.287,19418
100.287,100.2895,100.213,100.213,20647
100.213,100.2497,100.213,100.245,21531
100.245,100.2453,100.2372,100.2406,31762
100.2418,100.2459,100.2383,100.2418,31727
100.2418,100.2601,100.2384,100.2488,20680
100.2488,100.2639,100.2475,100.2636,18665
100.2636,100.2678,100.2383,100.2784,19044
100.2383,100.2811,100.2383,100.3142,21851
100.2741,100.2967,100.2679,100.3679,32664
100.2888,100.2904,100.2882,100.3651,32488
100.2888,100.2895,100.2783,100.3548,21203
100.2812,100.3038,100.2698,100.3227,18968
100.2921,100.2924,100.2854,100.3146,18765
100.2867,100.2918,100.2492,100.277,22333
100.2519,100.281,100.2495,100.2707,33708
100.2707,100.2723,100.2683,100.2707,356037
100.2707,100.2777,100.2386,100.242,241984
100.242,100.2733,100.2393,100.266,213177
100.266,100.2699,100.2346,100.2359,215640
100.2359,100.2482,100.2357,100.2899,233481
100.246,100.2542,100.1985,100.2496,384592
100.2058,100.2108,100.2044,100.2496,483315
100.2058,100.2121,100.2051,100.2921,312897
100.2093,100.2116,100.1922,100.2753,283941
100.1953,100.211,100.1912,100.2874,284354
100.2101,100.2123,100.2007,100.2805,313264
100.206,100.2078,100.1981,100.2702,490512
100.2022,100.2053,100.199,100.2273,35990
100.2022,100.2034,100.1759,100.1836,23997
100.1836,100.2071,100.1748,100.2056,21471
100.2056,100.2231,100.2012,100.2218,21231
100.2218,100.2229,100.195,100.2016,24070
100.2016,100.2025,100.1619,100.1625,38803
100.1697,100.1721,100.1605,100.1697,67895
100.1697,100.1711,100.153,100.1649,44066
100.1649,100.165,100.1128,100.119,42352
100.119,100.1666,100.1167,100.1653,42382
100.1653,100.1872,100.1631,100.1755,44538
100.1755,100.1788,100.1429,100.148,71626
100.1444,100.1553,100.1415,100.1444,30246
100.1444,100.1557,100.1438,100.1521,19744
100.1521,100.1661,100.1506,100.1647,17717
100.1647,100.1713,100.1498,100.1521,17717
100.1521,100.1556,100.1322,100.1416,19851
100.1416,100.1498,100.1411,100.148,30633
100.1552,100.1568,100.1421,100.1552,26376
100.1552,100.1584,100.1483,100.15,17133
100.15,100.1795,100.1419,100.1715,15721
100.1715,100.1761,100.1484,100.159,15450
100.159,100.1821,100.151,100.1796,17654
100.1796,100.2026,100.1716,100.1913,26997
100.1926,100.2028,100.1829,100.1926,36602
100.1926,100.2026,100.1811,100.2007,23909
100.2007,100.2162,100.1566,100.1693,22226
100.1693,100.1838,100.1675,100.1822,21455
100.1822,100.1948,100.1408,100.1408,25474
100.1408,100.1621,100.1408,100.1552,37656
100.1516,100.1552,100.143,100.1516,296962
100.1516,100.1552,100.1312,100.1824,195847
100.1386,100.1552,100.1192,100.1644,175796
100.1206,100.1211,100.0777,100.1217,184159
100.0779,100.0953,100.0672,100.1304,194193
100.0866,100.1077,100.0747,100.1729,299125
100.0902,100.0902,100.0865,100.1701,67060
100.0902,100.0976,100.0865,100.1671,43140
100.0899,100.0909,100.0646,100.1467,39666
100.0723,100.0734,100.0659,100.0972,38544
100.0694,100.087,100.0646,100.1011,43695
100.0761,100.0927,100.0747,100.0902,68947
100.0902,100.0922,100.0861,100.0902,35512
100.0902,100.1049,100.0853,100.1013,23334
100.1013,100.1043,100.0925,100.0944,20572
100.0944,100.0999,100.0939,100.0993,20494
100.0993,100.1018,100.0866,100.0916,23182
100.0916,100.0923,100.0893,100.0902,35615
100.0902,100.1001,100.0902,100.0902,53969
100.0902,100.0947,100.0902,100.0927,34869
100.0927,100.1661,100.0905,100.158,34860
100.158,100.1661,100.0902,100.0902,35016
100.0902,100.1411,100.0902,100.1333,37684
100.1333,100.1661,100.1207,100.1615,57010
100.1578,100.1625,100.1515,100.1578,33276
100.1578,100.1614,100.1568,100.1594,21460
100.1594,100.1769,100.1586,100.1769,19679
100.1769,100.1769,100.1674,100.1708,19246
100.1708,100.1769,100.1704,100.1745,21549
100.1745,100.1769,100.1697,100.1718,33456
100.1769,100.1816,100.1704,100.1769,34436
100.1769,100.2131,100.176,100.2108,23636
100.2108,100.2143,100.1801,100.1834,20754
100.1834,100.1879,100.1697,100.1697,20216
100.1697,100.2199,100.1697,100.214,24094
100.214,100.2191,100.2054,100.2058,35001
100.2064,100.2111,100.2057,100.2064,19217
100.2064,100.2231,100.2024,100.2202,12693
100.2202,100.223,100.2056,100.2086,11234
100.2086,100.2109,100.2018,100.2054,11051
100.2054,100.2278,100.1985,100.2247,12828
100.2247,100.2358,100.2164,100.2339,19574
100.2311,100.2328,100.2281,100.2311,38152
100.2311,100.2431,100.2281,100.2392,24921
100.2392,100.2423,100.2281,100.2281,22283
100.2281,100.2602,100.2281,100.2589,23139
100.2589,100.2612,100.2525,100.2571,24614
100.2571,100.2639,100.2552,100.2635,38645
100.2563,100.2563,100.256,100.2563,28862
100.2563,100.2563,100.2554,100.2563,18554
100.2563,100.2563,100.2511,100.2563,16492
100.2563,100.2563,100.1968,100.2039,18217
100.2039,100.2279,100.2004,100.2181,19082
100.2181,100.2215,100.1796,100.1796,31085
100.177,100.178,100.1754,100.177,26741
100.177,100.184,100.1733,100.1831,17401
100.1831,100.1897,100.1819,100.1878,15422
100.1878,100.1896,100.1753,100.1777,15587
100.1777,100.1976,100.1777,100.1964,17830
100.1964,100.1973,100.1932,100.1949,26822
100.1949,100.2008,100.1873,100.1949,26423
100.1949,100.2058,100.1907,100.2011,17197
100.2011,100.2038,100.198,100.202,15126
100.202,100.2287,100.2018,100.2247,15784
100.2247,100.2476,100.223,100.2421,17574
100.2421,100.2459,100.2398,100.2826,26447
100.2419,100.2525,100.2305,100.282,56736
100.2419,100.2435,100.2343,100.2833,36568
100.2432,100.2562,100.2396,100.3335,33144
100.2544,100.2693,100.2433,100.34,33025
100.2637,100.2735,100.2583,100.2992,36624
100.2658,100.2924,100.2625,100.3198,59387
100.2917,100.292,100.2905,100.3196,40038
100.2917,100.2944,100.2852,100.3103,26072
100.2852,100.3139,100.2852,100.3102,24019
100.3102,100.3103,100.3034,100.3057,23084
100.3057,100.3141,100.3054,100.3141,26170
100.3141,100.3141,100.3119,100.3141,40042
100.3141,100.3146,100.3112,100.3141,72078
100.3141,100.3181,100.3127,100.3155,46465
100.3155,100.3166,100.31,100.3125,41431
100.3125,100.3364,100.3068,100.3306,42669
100.3306,100.3353,100.3269,100.3276,46611
100.3276,100.3309,100.323,100.3285,72211
100.3293,100.3298,100.3286,100.3293,34769
100.3293,100.3408,100.3278,100.3402,22837
100.3402,100.341,100.3184,100.3224,20572
100.3224,100.3499,100.3224,100.3449,20758
100.3449,100.3571,100.3443,100.351,22622
100.351,100.3522,100.3366,100.3393,35581
100.3407,100.3407,100.3329,100.3407,38286
100.3407,100.3407,100.3378,100.3407,24612
100.3407,100.3407,100.3086,100.3195,22803
100.3195,100.3205,100.3124,100.3159,22035
100.3159,100.3388,100.3103,100.3367,25637
100.3367,100.3381,100.2946,100.2996,41123
100.2968,100.2971,100.2964,100.2968,35860
100.2968,100.2974,100.2958,100.296,23092
100.296,100.2986,100.2898,100.2912,20684
100.2912,100.2951,100.2881,100.2924,20537
100.2924,100.3003,100.2902,100.2992,23366
100.2992,100.304,100.2991,100.3035,36172
100.3032,100.3032,100.3015,100.3433,35826
100.3032,100.3312,100.3015,100.4092,24263
100.33,100.3463,100.3296,100.422,21109
100.3456,100.3482,100.3148,100.3909,21626
100.3173,100.3303,100.31,100.3966,23420
100.3258,100.3404,100.3189,100.3672,36792
100.3429,100.3449,100.3414,100.368,24604
100.3429,100.3432,100.3336,100.3343,16089
100.3343,100.3349,100.332,100.3324,14112
100.3324,100.3336,100.3314,100.3335,14090
100.3335,100.3507,100.3312,100.3477,16265
100.3477,100.3508,100.3465,100.3505,24745
100.3502,100.3511,100.3502,100.3502,66150
100.3502,100.3573,100.3502,100.3984,42885
100.3545,100.356,100.3502,100.3941,38120
100.3502,100.362,100.3502,100.4056,38663
100.3617,100.3637,100.3548,100.4463,42667
100.3633,100.3756,100.359,100.4556,67742
100.3728,100.3827,100.3649,100.4904,30529
100.3728,100.3986,100.3712,100.5101,20508
100.3953,100.4065,100.3862,100.5123,17618
100.4003,100.4012,100.38,100.4499,17991
100.3846,100.4224,100.3836,100.4626,21104
100.4224,100.4224,100.4162,100.4188,30751
100.4151,100.4175,100.411,100.4151,36664
100.4151,100.4175,100.3999,100.4057,24012
100.4057,100.4078,100.3839,100.3866,21747
100.3866,100.3935,100.3686,100.3691,21681
100.3691,100.3848,100.369,100.3841,24275
100.3841,100.3907,100.3725,100.379,37039
100.3791,100.3915,100.379,100.3791,59548
100.3791,100.4265,100.379,100.425,41779
100.425,100.4265,100.3997,100.4016,35611
100.4016,100.4341,100.392,100.4296,35924
100.4296,100.4613,100.4271,100.4606,40647
100.4606,100.4702,100.4497,100.4649,60060
100.4592,100.4635,100.4573,100.4994,51972
100.4592,100.4657,100.4492,100.5352,33629
100.4559,100.4587,100.4457,100.5255,30106
100.449,100.4519,100.4474,100.5249,29830
100.4512,100.4548,100.4442,100.522,33417
100.4511,100.4583,100.4385,100.4675,53170
100.4404,100.4408,100.4399,100.4655,252009
100.4404,100.4521,100.4377,100.4488,164720
100.4488,100.4572,100.4281,100.4308,149160
100.4308,100.4447,100.4291,100.4433,147589
100.4433,100.4457,100.4298,100.4365,164205
100.4365,100.4369,100.4224,100.4225,259046
100.4296,100.4329,100.4263,100.4296,42481
100.4296,100.4322,100.4213,100.4246,27581
100.4246,100.4401,100.4196,100.4381,24927
100.4381,100.4437,100.4347,100.44,24364
100.44,100.4657,100.4396,100.4657,28709
100.4657,100.4657,100.4512,100.4549,43397
100.4585,100.4592,100.4501,100.4585,50502
100.4585,100.4601,100.4539,100.4544,32730
100.4544,100.4581,100.4527,100.4561,28954
100.4561,100.4561,100.4369,100.4401,29774
100.4401,100.4582,100.4325,100.4569,33547
100.4569,100.4584,100.4452,100.4512,51076
100.4476,100.4585,100.4458,100.4476,37563
100.4476,100.4556,100.4326,100.4363,24690
100.4363,100.448,100.4293,100.4456,21862
100.4456,100.4585,100.4301,100.4379,21794
100.4379,100.4415,100.3718,100.3731,27261
100.3731,100.4163,100.3718,100.4115,40433
100.408,100.4086,100.3908,100.408,50502
100.408,100.4397,100.408,100.437,34344
100.437,100.46,100.4369,100.4547,29873
100.4547,100.4679,100.4492,100.4503,29114
100.4503,100.4532,100.4389,100.4395,33161
100.4395,100.4675,100.4308,100.4621,52778
100.4657,100.4657,100.4575,100.4657,28940
100.4657,100.4657,100.4455,100.4516,19128
100.4516,100.4657,100.4412,100.4657,17002
100.4657,100.4657,100.423,100.4321,17644
100.4321,100.4332,100.4293,100.431,18644
100.431,100.4328,100.4136,100.4152,29855
100.4223,100.4234,100.4198,100.4223,198348
100.4223,100.4315,100.4179,100.4738,129444
100.4299,100.4332,100.4292,100.4771,114083
100.4332,100.4332,100.4031,100.4885,119839
100.4044,100.4262,100.4012,100.5489,132919
100.4257,100.4298,100.4074,100.5283,205390
100.4079,100.4085,100.4078,100.5255,27103
100.4079,100.4351,100.4043,100.5389,17986
100.4241,100.4266,100.4113,100.4851,15822
100.4133,100.4172,100.4051,100.4404,15549
100.4153,100.4411,100.4024,100.4362,18150
100.4362,100.4503,100.4328,100.4445,27555
100.4468,100.4474,100.4466,100.4468,29348
100.4468,100.4484,100.4436,100.4449,18937
100.4449,100.4515,100.4436,100.4477,16864
100.4477,100.4527,100.4456,100.4518,16904
100.4518,100.4536,100.4449,100.4449,19122
100.4449,100.4569,100.4449,100.4551,29945
100.4512,100.452,100.4487,100.4512,39258
100.4512,100.4787,100.4467,100.4699,26178
100.4699,100.4798,100.4654,100.4762,22714
100.4762,100.4769,100.4602,100.4653,22922
100.4653,100.4667,100.4612,100.4648,25263
100.4648,100.4749,100.4629,100.4744,40016
100.4765,100.4852,100.4761,100.4765,70284
100.4765,100.498,100.4761,100.4961,46941
100.4961,100.5003,100.4865,100.5313,40561
100.4911,100.5329,100.4892,100.5683,43126
100.5281,100.5285,100.5215,100.6042,45476
100.5249,100.5391,100.5134,100.6144,72108
100.5378,100.5379,100.5286,100.6115,58945
100.5378,100.5402,100.5322,100.5646,38187
100.5339,100.5397,100.5288,100.5657,33941
100.5378,100.543,100.5104,100.5423,35059
100.5172,100.5277,100.5126,100.527,38631
100.527,100.5328,100.5203,100.5234,59371
100.5234,100.5258,100.5218,100.5234,32653
100.5234,100.5296,100.5152,100.5198,21143
100.5198,100.5306,100.5191,100.528,18965
100.528,100.5299,100.4949,100.4976,19788
100.4976,100.5152,100.4949,100.5132,21644
100.5132,100.5202,100.508,100.5162,32848
100.516,100.5182,100.5153,100.516,57113
100.516,100.5183,100.5145,100.5164,36743
100.5164,100.5314,100.5134,100.5287,33436
100.5287,100.5329,100.5272,100.5285,32652
100.5285,100.5298,100.524,100.5256,36921
100.5256,100.5266,100.5136,100.5162,58189
100.5126,100.5129,100.511,100.5126,26177
100.5126,100.5217,100.5112,100.5206,17094
100.5206,100.524,100.5196,100.5222,15007
100.5222,100.5228,100.5026,100.5036,15512
100.5036,100.5231,100.5027,100.5207,17402
100.5207,100.523,100.5108,100.5126,26602
100.511,100.52,100.5098,100.511,25300
100.511,100.5209,100.5106,100.5192,16529
100.5192,100.5198,100.5188,100.5197,14470
100.5197,100.5401,100.5187,100.5299,14752
100.5299,100.5523,100.5215,100.5523,16989
100.5523,100.5523,100.5466,100.5874,25561
100.5451,100.5481,100.544,100.5853,29087
100.5451,100.5571,100.5434,100.6356,19114
100.5563,100.5603,100.5557,100.6353,16703
100.5587,100.5609,100.5471,100.621,17001
100.5473,100.5619,100.543,100.592,19221
100.5613,100.5626,100.5512,100.5802,29609
100.5523,100.5553,100.5484,100.5774,31051
100.5523,100.5561,100.5395,100.5478,20141
100.5478,100.5532,100.5255,100.5292,18401
100.5292,100.5486,100.5289,100.5455,18319
100.5455,100.5475,100.5162,100.5162,21124
100.5162,100.5282,100.5162,100.5234,31499
100.5234,100.5235,100.5196,100.5234,28039
100.5234,100.5237,100.5214,100.5228,18045
100.5228,100.5256,100.5217,100.5251,16094
100.5251,100.5259,100.5219,100.5242,16049
100.5242,100.5261,100.5179,100.5241,18031
100.5241,100.5256,100.5165,100.5198,28280
100.5224,100.5269,100.5153,100.5224,32650
100.5224,100.537,100.5176,100.5352,21526
100.5352,100.5364,100.5182,100.5182,19289
100.5182,100.5341,100.5125,100.5323,19178
100.5323,100.5455,100.5239,100.5425,21415
100.5425,100.5461,100.5341,100.5378,32956
100.5307,100.5328,100.5264,100.5307,25028
100.5307,100.5307,100.5289,100.5307,16089
100.5307,100.5314,100.5227,100.5244,14481
100.5244,100.5344,100.5219,100.5313,14498
100.5313,100.5322,100.5123,100.5128,16683
100.5128,100.5209,100.5094,100.5198,25379
100.5162,100.5183,100.509,100.5162,21104
100.5162,100.5202,100.5051,100.5106,13718
100.5106,100.5227,100.5097,100.5217,12325
100.5217,100.5451,100.518,100.5436,12587
100.5436,100.5451,100.5323,100.5402,13659
100.5402,100.5423,100.5398,100.5415,21160
100.5409,100.542,100.539,100.5409,49573
100.5409,100.5533,100.5394,100.5968,32622
100.5528,100.5938,100.5506,100.6328,30355
100.5888,100.5895,100.5358,100.6229,31089
100.5398,100.6052,100.5328,100.6784,35562
100.598,100.6065,100.5917,100.6769,49702
100.6029,100.6065,100.6001,100.6777,39823
100.6029,100.6134,100.6002,100.7177,25731
100.6055,100.6325,100.6025,100.7348,23652
100.6253,100.627,100.6077,100.6506,23428
100.6104,100.633,100.6066,100.6723,26699
100.632,100.6354,100.6205,100.6657,40348
100.6245,100.6273,100.6224,100.6245,46393
100.6245,100.6311,100.6173,100.6174,30246
100.6174,100.6201,100.6173,100.618,26545
100.618,100.6209,100.6173,100.6173,26549
100.6173,100.6239,100.6173,100.6226,30136
100.6226,100.6342,100.6222,100.6328,47341
100.6354,100.6393,100.6352,100.6354,44428
100.6354,100.6434,100.6319,100.6827,28956
100.6424,100.6678,100.6299,100.6992,26219
100.6589,100.6672,100.657,100.7419,25571
100.6625,100.6658,100.6619,100.7404,28634
100.6638,100.6678,100.6636,100.7416,44784
100.6606,100.6619,100.6586,100.6914,48883
100.6606,100.6667,100.6593,100.6908,31560
100.6628,100.6634,100.6537,100.6798,28385
100.6546,100.656,100.6528,100.6547,27934
100.6547,100.6586,100.6514,100.657,31572
100.657,100.6612,100.6564,100.6601,49186
100.6606,100.6636,100.6588,100.7009,28378
100.6606,100.6625,100.6593,100.7007,18249
100.6604,100.662,100.6491,100.6942,16425
100.6539,100.6583,100.6406,100.688,16417
100.6477,100.6611,100.6149,100.7023,19140
100.6229,100.6255,100.6224,100.6608,28469
100.6245,100.6264,100.6193,100.658,36939
100.6245,100.6444,100.6213,100.6691,24398
100.6383,100.6462,100.5523,100.5802,24716
100.5523,100.609,100.5523,100.618,22811
100.5929,100.5978,100.5523,100.5553,25522
100.5553,100.5812,100.5528,100.5673,37825
100.5713,100.5716,100.5616,100.5713,65983
100.5713,100.5729,100.523,100.5257,46261
100.5257,100.5361,100.5114,100.515,38507
100.515,100.5243,100.5056,100.5079,38241
100.5079,100.5099,100.4848,100.4954,43467
100.4954,100.5128,100.4947,100.5054,67293
100.5088,100.5125,100.4818,100.5088,63166
100.5088,100.5169,100.5027,100.5033,41054
100.5033,100.5044,100.4754,100.4761,38049
100.4761,100.4836,100.4053,100.4131,40615
100.4131,100.5065,100.3991,100.4852,46433
100.4852,100.4968,100.3935,100.3998,73904
100.3935,100.4022,100.3925,100.3935,55704
100.3935,100.4465,100.3861,100.433,38629
100.433,100.4386,100.379,100.379,35257
100.379,100.4256,100.379,100.4153,34130
100.4153,100.4484,100.4043,100.427,36647
100.427,100.4545,100.4264,100.444,57595
100.4485,100.4522,100.4444,100.4485,36781
100.4485,100.4623,100.444,100.4571,24047
100.4571,100.4798,100.4481,100.4774,21867
100.4774,100.4878,100.475,100.5249,21325
100.4847,100.509,100.4787,100.5492,24788
100.509,100.509,100.5013,100.5829,37179
100.5018,100.5041,100.4987,100.5783,31327
100.5018,100.5059,100.4809,100.5585,20819
100.4848,100.4979,100.4751,100.5261,18280
100.4954,100.4955,100.4688,100.4986,18784
100.4707,100.4734,100.4604,100.4861,20527
100.461,100.4691,100.4583,100.465,31583
100.4657,100.469,100.4593,100.4657,31474
100.4657,100.5125,100.4598,100.4954,21431
100.4954,100.5186,100.4638,100.4664,19025
100.4664,100.5113,100.4606,100.5031,19300
100.5031,100.5451,100.4977,100.5451,21924
100.5451,100.5451,100.5387,100.5451,31477
100.5451,100.5481,100.5382,100.5451,45501
100.5451,100.555,100.5404,100.5513,29610
100.5513,100.5699,100.5496,100.5656,26743
100.5656,100.5748,100.5637,100.57,26226
100.57,100.5723,100.5563,100.6001,29838
100.5599,100.5729,100.5568,100.6106,46453
100.5704,100.5711,100.5678,100.6498,38585
100.5704,100.5771,100.5688,100.6526,25081
100.576,100.5787,100.5662,100.6446,22277
100.5708,100.5723,100.5654,100.5965,22268
100.5658,100.5706,100.5621,100.5965,24946
100.5686,100.5687,100.559,100.5846,39289
100.5595,100.5698,100.5477,100.5595,52878
100.5595,100.5849,100.5568,100.5769,35166
100.5769,100.5794,100.5614,100.5644,30963
100.5644,100.5675,100.5625,100.5646,30228
100.5646,100.6235,100.5624,100.6169,37526
100.6169,100.6211,100.6063,100.6173,52924
100.6173,100.6209,100.6164,100.6173,48001
100.6173,100.6189,100.5964,100.6023,31779
100.6023,100.6209,100.5991,100.6209,28444
100.6209,100.6209,100.6181,100.6188,27543
100.6188,100.6209,100.6025,100.6029,31833
100.6029,100.6031,100.5894,100.592,49045
100.5912,100.5946,100.5868,100.5912,45381
100.5912,100.595,100.5524,100.5582,31086
100.5582,100.588,100.55,100.5868,27404
100.5868,100.595,100.499,100.5003,30392
100.5003,100.5526,100.4971,100.5395,31446
100.5395,100.5605,100.4778,100.4854,50263
100.4873,100.4946,100.4836,100.4873,71275
100.4873,100.4946,100.4239,100.437,50402
100.437,100.4466,100.4031,100.4099,42929
100.4099,100.4148,100.4052,100.4128,40962
100.4128,100.4622,100.4122,100.4468,48925
100.4468,100.4479,100.4078,100.4151,75781
100.4151,100.4188,100.4111,100.4151,59777
100.4151,100.4188,100.4091,100.4188,38711
100.4188,100.4188,100.396,100.4008,35386
100.4008,100.4167,100.3954,100.4141,35063
100.4141,100.4188,100.4129,100.4188,38792
100.4188,100.4188,100.4112,100.4151,60221
100.4115,100.4139,100.411,100.4115,38427
100.4115,100.417,100.4034,100.4038,25079
100.4038,100.4188,100.4001,100.4188,22612
100.4188,100.4188,100.3285,100.3331,25704
100.3331,100.3935,100.3321,100.3886,27432
100.3886,100.3893,100.3353,100.3502,41369
100.3502,100.3507,100.3498,100.3502,38692
100.3502,100.3507,100.3488,100.3501,24878
100.3501,100.3646,100.348,100.3646,22748
100.3646,100.3646,100.3601,100.3618,22234
100.3618,100.3629,100.3569,100.3574,25090
100.3574,100.364,100.3515,100.3572,38709
100.3538,100.3551,100.3516,100.3538,25974
100.3538,100.3563,100.3387,100.3416,17103
100.3416,100.3422,100.3372,100.3389,14922
100.3389,100.3429,100.3363,100.3412,14910
100.3412,100.3551,100.3403,100.3546,17144
100.3546,100.3548,100.3393,100.3429,26585
100.3402,100.3413,100.337,100.3402,39482
100.3402,100.3441,100.3278,100.3287,25963
100.3287,100.3473,100.3236,100.3446,23276
100.3446,100.3723,100.3437,100.3713,23763
100.3713,100.3721,100.3577,100.3601,25948
100.3601,100.3626,100.3463,100.3502,40265
100.3502,100.3506,100.3477,100.3502,49282
100.3502,100.3574,100.3495,100.3568,32099
100.3568,100.3606,100.3354,100.3369,29281
100.3369,100.3506,100.3352,100.3471,28733
100.3471,100.3601,100.3399,100.3567,32289
100.3567,100.3587,100.3413,100.3502,49922
100.3496,100.3519,100.3444,100.3496,30418
100.3496,100.35,100.3147,100.3196,20722
100.3196,100.3326,100.3141,100.3304,17755
100.3304,100.3328,100.3141,100.3141,17947
100.3141,100.3376,100.3141,100.3298,20165
100.3298,100.3301,100.3284,100.3285,30499
100.3353,100.3362,100.3343,100.3353,22082
100.3353,100.3364,100.3313,100.3317,14298
100.3317,100.3324,100.3283,100.3296,12671
100.3296,100.3394,100.3278,100.3385,12842
100.3385,100.3427,100.3357,100.3404,14248
100.3404,100.3406,100.3277,100.3285,22607
100.3249,100.3284,100.3233,100.3249,19756
100.3249,100.3311,100.3177,100.3177,12883
100.3177,100.3506,100.3177,100.3504,12025
100.3504,100.3537,100.3333,100.3405,11512
100.3405,100.3527,100.3364,100.3465,12851
100.3465,100.379,100.3439,100.3754,20899
100.3718,100.3773,100.3718,100.3718,56499
100.3718,100.3784,100.3718,100.4157,36321
100.3718,100.4489,100.3718,100.4866,36849
100.4427,100.4459,100.4058,100.4958,34211
100.4128,100.4295,100.3902,100.5009,36891
100.4207,100.4585,100.4182,100.5305,60151
100.4513,100.4537,100.4512,100.526,32219
100.4513,100.4563,100.4512,100.5231,20716
100.4512,100.4694,100.4512,100.5377,19047
100.4686,100.47,100.459,100.4606,18704
100.4606,100.4767,100.4523,100.4755,21328
100.4755,100.4807,100.4734,100.4802,32522
100.4837,100.4873,100.4827,100.4837,27392
100.4837,100.4843,100.4747,100.5177,17828
100.4775,100.4822,100.4737,100.5222,15794
100.482,100.4873,100.4727,100.5529,15915
100.4736,100.4737,100.4628,100.54,17960
100.4635,100.4679,100.4603,100.5394,27513
100.4657,100.4779,100.4577,100.4964,62454
100.4657,100.4722,100.4497,100.4905,40394
100.4626,100.4923,100.4513,100.5073,37077
100.4822,100.4907,100.4478,100.4597,37288
100.4597,100.5114,100.4562,100.5045,43730
100.5045,100.5465,100.4903,100.5398,66849
100.5415,100.5453,100.539,100.5415,28230
100.5415,100.5434,100.5246,100.5312,18521
100.5312,100.5504,100.5259,100.5475,16654
100.5475,100.5527,100.5435,100.552,16276
100.552,100.5663,100.5506,100.5655,18635
100.5655,100.5704,100.5526,100.5961,28768
100.553,100.5542,100.5432,100.5932,34892
100.553,100.5549,100.5457,100.6277,22634
100.5484,100.5646,100.5355,100.6371,20417
100.5605,100.5775,100.5583,100.6502,20566
100.5764,100.5992,100.5734,100.623,23142
100.5923,100.6029,100.5871,100.6272,35381
100.5993,100.6018,100.5969,100.6244,37069
100.5993,100.6034,100.542,100.5539,25978
100.5539,100.6065,100.5468,100.5953,22925
100.5953,100.5966,100.5603,100.5673,22362
100.5673,100.568,100.5379,100.5457,24854
100.5457,100.5499,100.5379,100.5451,37117
100.5523,100.5624,100.5481,100.5523,33428
100.5523,100.5554,100.5357,100.5426,21904
100.5426,100.5551,100.5403,100.5493,19357
100.5493,100.5606,100.5424,100.5588,19463
100.5588,100.5846,100.5494,100.5782,22315
100.5782,100.5951,100.572,100.6286,34111
100.5884,100.5884,100.5801,100.6286,28979
100.5884,100.5884,100.5701,100.6258,18732
100.5856,100.5884,100.5772,100.6252,16580
100.585,100.5852,100.5408,100.6239,17890
100.5446,100.5511,100.5162,100.5525,19680
100.5162,100.5191,100.5162,100.5497,28983
100.5163,100.5166,100.5142,100.547,35771
100.5163,100.5199,100.4859,100.5163,24274
100.4884,100.4962,100.4774,100.5112,20535
100.4861,100.4862,100.4785,100.4834,20549
100.4834,100.4872,100.4764,100.4846,23054
100.4846,100.4856,100.4777,100.4802,36091
100.4814,100.4828,100.4812,100.4814,24383
100.4814,100.503,100.4801,100.4958,16124
100.4958,100.4961,100.4936,100.4942,13977
100.4942,100.512,100.4831,100.5098,14364
100.5098,100.5162,100.505,100.514,15807
100.514,100.5238,100.5095,100.52,24676
100.5162,100.5162,100.5101,100.5564,42063
100.5162,100.5162,100.5145,100.5955,27040
100.5162,100.5162,100.4976,100.5748,24892
100.4983,100.5053,100.4516,100.5377,25678
100.464,100.4769,100.444,100.518,27949
100.4471,100.4588,100.4452,100.4864,43024
